CustomerID,DOB,Gender,Provider,AcquiredDate
2408,NULL,NULL,Vodafone IN,14-04-2016
2409,03/30/1990,male,Airtel,14-04-2016
2410,05/28/1993,male,TATA DOCOMO,14-04-2016
2411,NULL,NULL,airtel,14-04-2016
2412,NULL,NULL,airtel,14-04-2016
2413,NULL,NULL,Aircel Delhi,14-04-2016
2414,NULL,NULL,TATA DOCOMO,14-04-2016
2415,04/26/1996,male,CellOne,15-04-2016
2416,NULL,NULL,!dea,15-04-2016
2417,10/30/1991,male,airtel,15-04-2016
2418,08/30/1995,male,airtel,15-04-2016
2419,01/26/1987,male,Tata DoCoMo,15-04-2016
2420,NULL,NULL,Vodafone IN,16-04-2016
2421,31-07-1996,Male,AIRCEL,16-04-2016
2422,10/27/1993,male,TATA DOCOMO,17-04-2016
2423,NULL,NULL,VODAFONE IN,17-04-2016
2424,18-04-1988,Male,Telenor,18-04-2016
2425,NULL,NULL,Vodafone IN,18-04-2016
2426,NULL,NULL,VODAFONE IN,19-04-2016
2427,NULL,NULL,,19-04-2016
2428,NULL,NULL,Reliance,19-04-2016
2429,NULL,NULL,airtel,19-04-2016
2430,16-06-1985,Male,Vodafone IN,19-04-2016
2431,09-04-1993,Male,AIRCEL,19-04-2016
2432,NULL,NULL,AIRCEL,19-04-2016
2433,NULL,NULL,VODAFONE IN,19-04-2016
2434,NULL,NULL,Dolphin,19-04-2016
2435,NULL,NULL,,19-04-2016
2436,NULL,NULL,CellOne,19-04-2016
2437,03-02-1994,Male,airtel,19-04-2016
2438,NULL,NULL,Aircel,19-04-2016
2439,NULL,NULL,airtel,19-04-2016
2440,09/19/1993,male,Vodafone IN,19-04-2016
2441,12/15/1995,male,IDEA,19-04-2016
2442,NULL,NULL,AIRCEL,19-04-2016
2443,NULL,NULL,IDEA,19-04-2016
2444,01-05-1995,male,AIRCEL,19-04-2016
2445,NULL,NULL,,19-04-2016
2446,NULL,NULL,Vodafone In,19-04-2016
2447,NULL,NULL,TATA DOCOMO,19-04-2016
2448,NULL,NULL,airtel,19-04-2016
2449,03/29/1997,male,Vodafone IN,19-04-2016
2450,NULL,NULL,!DEA,19-04-2016
2451,NULL,NULL,airtel,19-04-2016
2452,NULL,NULL,Reliance,19-04-2016
2453,04/13/1989,male,ROGERS,19-04-2016
2454,NULL,NULL,,19-04-2016
2455,NULL,NULL,TATA DOCOMO,19-04-2016
2456,NULL,NULL,VODAFONE IN ,19-04-2016
2457,NULL,NULL,airtel,19-04-2016
2458,21-02-1998,Male,airtel,19-04-2016
2459,04-07-1991,male,IDEA,19-04-2016
2460,03/15/1993,male,!DEA-H,19-04-2016
2461,02-12-1999,Male,airtel,19-04-2016
2462,NULL,NULL,TATA DOCOMO,19-04-2016
2463,NULL,NULL,!dea,19-04-2016
2464,19-04-2016,Male,airtel,19-04-2016
2465,NULL,NULL,airtel,19-04-2016
2466,01-06-1998,male,AIRCEL,19-04-2016
2467,NULL,NULL,airtel,19-04-2016
2468,04-08-2000,Male,!DEA-H,19-04-2016
2469,12-02-1995,Male,Airtel,19-04-2016
2470,05-01-1993,male,Vodafone IN,19-04-2016
2471,22-10-2001,Male,TATA DOCOMO,19-04-2016
2472,NULL,NULL,IND airtel,19-04-2016
2473,NULL,NULL,Reliance,19-04-2016
2474,NULL,NULL,Vodafone IN,19-04-2016
2475,NULL,NULL,,19-04-2016
2476,NULL,NULL,Idea,19-04-2016
2477,NULL,NULL,Reliance,19-04-2016
2478,NULL,NULL,Aircel Delhi,19-04-2016
2479,NULL,NULL,AIRCEL,19-04-2016
2480,06-03-1992,male,Reliance,19-04-2016
2481,NULL,NULL,Vodafone IN,19-04-2016
2482,NULL,NULL,AirTel,19-04-2016
2483,NULL,NULL,IDEA,19-04-2016
2484,28-09-1992,Male,!DEA-H,19-04-2016
2485,NULL,NULL,TATA DOCOMO,19-04-2016
2486,NULL,NULL,Jio 4G,19-04-2016
2487,NULL,NULL,Telenor,19-04-2016
2488,NULL,NULL,IDEA,19-04-2016
2489,NULL,NULL,IDEA,19-04-2016
2490,NULL,NULL,airtel,19-04-2016
2491,02-01-1986,male,Vodafone IN,19-04-2016
2492,NULL,NULL,Vodafone IN,19-04-2016
2493,20-02-2015,Male,JIO4G,19-04-2016
2494,NULL,NULL,Airtel,19-04-2016
2495,NULL,NULL,TATA DOCOMO,19-04-2016
2496,NULL,NULL,airtel,19-04-2016
2497,NULL,NULL,Aircel,19-04-2016
2498,NULL,NULL,,19-04-2016
2499,NULL,NULL,AIRCEL,19-04-2016
2500,NULL,NULL,AirTel,19-04-2016
2501,NULL,NULL,CellOne,19-04-2016
2502,NULL,NULL,IDEA,19-04-2016
2503,NULL,NULL,airtel,19-04-2016
2504,NULL,NULL,Airtel,19-04-2016
2505,03-07-1990,Male,Vodafone IN,19-04-2016
2506,NULL,NULL,Airtel,19-04-2016
2507,12-12-1994,Male,airtel,19-04-2016
2508,NULL,NULL,,19-04-2016
2509,NULL,NULL,airtel,19-04-2016
2510,NULL,NULL,airtel,19-04-2016
2511,NULL,NULL,AIRCEL,19-04-2016
2512,NULL,NULL,BSNL MOBILE,19-04-2016
2513,NULL,NULL,airtel,19-04-2016
2514,NULL,NULL,Aircel,19-04-2016
2515,NULL,NULL,DEFACE,19-04-2016
2516,NULL,NULL,Airtel,19-04-2016
2517,28-03-1996,Male,Vodafone IN,19-04-2016
2518,NULL,NULL,Airtel W.B. & A&N,19-04-2016
2519,NULL,NULL,Airtel,19-04-2016
2520,NULL,NULL,Vodafone IN,19-04-2016
2521,NULL,NULL,TATA DOCOMO,19-04-2016
2522,NULL,NULL,Airtel,19-04-2016
2523,06/16/1995,male,Airtel,19-04-2016
2524,NULL,NULL,Aircel,19-04-2016
2525,NULL,NULL,TATA DOCOMO,19-04-2016
2526,NULL,NULL,!dea,19-04-2016
2527,NULL,NULL,RCOM,19-04-2016
2528,NULL,NULL,BSNL Mobile,19-04-2016
2529,NULL,NULL,IDEA,19-04-2016
2530,24-08-1989,Male,Airtel,19-04-2016
2531,09/29/1993,male,IDEA,19-04-2016
2532,NULL,NULL,Jio 4G,19-04-2016
2533,NULL,NULL,TATA DOCOMO,19-04-2016
2534,NULL,NULL,404 17,19-04-2016
2535,NULL,NULL,AIRCEL,19-04-2016
2536,NULL,NULL,,19-04-2016
2537,21-02-1994,Male,IND airtel,19-04-2016
2538,19-04-1997,Male,Cellone,19-04-2016
2539,NULL,NULL,IDEA,19-04-2016
2540,NULL,NULL,IND airtel,19-04-2016
2541,12/28/1994,male,IND airtel,19-04-2016
2542,NULL,NULL,airtel,19-04-2016
2543,03-12-1992,male,BSNL MOBILE,19-04-2016
2544,NULL,NULL,Reliance,19-04-2016
2545,NULL,NULL,Airtel,19-04-2016
2546,NULL,NULL,airtel,19-04-2016
2547,NULL,NULL,TATA DOCOMO,19-04-2016
2548,NULL,NULL,Airtel Delhi,19-04-2016
2549,NULL,NULL,Vodafone IN,19-04-2016
2550,NULL,NULL,!dea,19-04-2016
2551,NULL,NULL,TATA DOCOMO,19-04-2016
2552,NULL,NULL,T24,19-04-2016
2553,NULL,NULL,Idea,19-04-2016
2554,04/25/1988,male,Aircel,19-04-2016
2555,NULL,NULL,CellOne,19-04-2016
2556,NULL,NULL,IDEA,19-04-2016
2557,NULL,NULL,Airtel,19-04-2016
2558,NULL,NULL,telenor,19-04-2016
2559,NULL,NULL,TATA DOCOMO,19-04-2016
2560,NULL,NULL,IDEA,19-04-2016
2561,10-12-1995,male,IND airtel,19-04-2016
2562,10/22/1996,male,IDEA,19-04-2016
2563,NULL,NULL,Vodafone IN,19-04-2016
2564,NULL,NULL,AirTel,19-04-2016
2565,NULL,NULL,airtel,19-04-2016
2566,NULL,NULL,Airtel,19-04-2016
2567,NULL,NULL,Reliance,19-04-2016
2568,NULL,NULL,AIRCEL,19-04-2016
2569,04/25/1987,male,IDEA Mumbai,19-04-2016
2570,NULL,NULL,Vodafone IN,19-04-2016
2571,0000/04/22,Female,CellOne,19-04-2016
2572,NULL,NULL,IDEA,19-04-2016
2573,07-07-1993,Male,TATA DOCOMO,19-04-2016
2574,02/14/1992,male,!DEA-H,19-04-2016
2575,NULL,NULL,Idea,19-04-2016
2576,NULL,NULL,airtel,19-04-2016
2577,NULL,NULL,AIRCEL,19-04-2016
2578,NULL,NULL,IND airtel,19-04-2016
2579,NULL,NULL,DOLPHIN,19-04-2016
2580,09/29/1996,male,airtel,19-04-2016
2581,NULL,NULL,CellOne,19-04-2016
2582,19-04-1995,Male,Vodafone IN,19-04-2016
2583,NULL,NULL,Vodafone IN,19-04-2016
2584,NULL,NULL,VODAFONEIN,19-04-2016
2585,NULL,NULL,BSNL,19-04-2016
2586,NULL,NULL,VODAFONE IN,19-04-2016
2587,NULL,NULL,IDEA,19-04-2016
2588,10/25/1994,male,AirTel,19-04-2016
2589,05/30/1991,female,TATA DOCOMO,19-04-2016
2590,07-12-1997,male,VODAFONE IN,19-04-2016
2591,NULL,NULL,CellOne,19-04-2016
2592,26-09-1987,Female,Vodafone IN,19-04-2016
2593,11-03-1987,male,TATA DOCOMO,19-04-2016
2594,NULL,NULL,IDEA,19-04-2016
2595,NULL,NULL,Vodafone Chennai,19-04-2016
2596,NULL,NULL,Aircel,19-04-2016
2597,NULL,NULL,AIRCEL,19-04-2016
2598,06/15/1996,male,airtel,19-04-2016
2599,06-10-1989,male,BSNL Mobile,19-04-2016
2600,11-05-1994,male,airtel,19-04-2016
2601,NULL,NULL,Jio 4G,19-04-2016
2602,NULL,NULL,IDEA,19-04-2016
2603,NULL,NULL,Dolphin,19-04-2016
2604,NULL,NULL,TATA DOCOMO,19-04-2016
2605,NULL,NULL,Vodafone IN,19-04-2016
2606,08/18/1996,male,Vodafone IN,19-04-2016
2607,25-01-1993,Female,uninor,19-04-2016
2608,NULL,NULL,,19-04-2016
2609,01-05-1905,male,Airtel,19-04-2016
2610,02-04-1995,Male,Cellone INA,20-04-2016
2611,NULL,NULL,Aircel,20-04-2016
2612,09/15/1991,male,TATA DOCOMO,20-04-2016
2613,30-03-1993,Male,TATA DOCOMO,20-04-2016
2614,NULL,NULL,IDEA,20-04-2016
2615,NULL,NULL,VODAFONE IN,20-04-2016
2616,16-08-1991,Male,AIRCEL,20-04-2016
2617,NULL,NULL,TATA DOCOMO,20-04-2016
2618,NULL,NULL,Vodafone IN,20-04-2016
2619,14-10-1991,Male,IDEA,20-04-2016
2620,NULL,NULL,,20-04-2016
2621,NULL,NULL,airtel,20-04-2016
2622,NULL,NULL,TATA DOCOMO,20-04-2016
2623,08-09-1997,Male,Airtel Mumbai,20-04-2016
2624,01-01-1987,male,airtel,20-04-2016
2625,NULL,NULL,Reliance,20-04-2016
2626,11/23/1950,female,Vodafone Mumbai,20-04-2016
2627,NULL,NULL,Vodafone IN,20-04-2016
2628,NULL,NULL,TATA DOCOMO,20-04-2016
2629,NULL,NULL,"""Taiwan Mobile""",20-04-2016
2630,01-07-1991,Male,TATA DOCOMO,20-04-2016
2631,NULL,NULL,,20-04-2016
2632,NULL,NULL,Vodafone IN,20-04-2016
2633,29-09-1999,Male,Vodafone IN,20-04-2016
2634,21-09-1996,Male,TATA DOCOMO,20-04-2016
2635,NULL,NULL,IND airtel,20-04-2016
2636,30-08-1999,Male,IND airtel,20-04-2016
2637,NULL,NULL,IDEA,20-04-2016
2638,NULL,NULL,Emergency calls only,20-04-2016
2639,NULL,NULL,IND airtel,20-04-2016
2640,NULL,NULL,Airtel,20-04-2016
2641,NULL,NULL,Vodafone In,20-04-2016
2642,NULL,NULL,Vodafone IN,20-04-2016
2643,NULL,NULL,Reliance,20-04-2016
2644,NULL,NULL,TELENOR,20-04-2016
2645,06/15/1986,male,TATA DOCOMO,20-04-2016
2646,NULL,NULL,Vodafone IN,20-04-2016
2647,20-04-2016,Male,Vodafone IN,20-04-2016
2648,NULL,NULL,Vodafone IN,20-04-2016
2649,NULL,NULL,TATA DOCOMO,20-04-2016
2650,NULL,NULL,airtel,20-04-2016
2651,20-04-1997,Male,TATA DOCOMO,20-04-2016
2652,NULL,NULL,airtel,20-04-2016
2653,NULL,NULL,!dea,21-04-2016
2654,10/15/1988,male,Idea,21-04-2016
2655,05-10-1995,male,TATA DOCOMO,21-04-2016
2656,NULL,NULL,Airtel Maharashtra,21-04-2016
2657,NULL,NULL,Aircel,21-04-2016
2658,22-06-1996,Male,CellOne,21-04-2016
2659,15-03-1991,Male,Aircel,21-04-2016
2660,04/14/1995,male,airtel,21-04-2016
2661,11/23/1994,male,airtel,21-04-2016
2662,NULL,NULL,VODAFONE IN,21-04-2016
2663,NULL,NULL,airtel,21-04-2016
2664,NULL,NULL,Videocon Home,21-04-2016
2665,12/17/1995,male,BSNL MOBILE,21-04-2016
2666,NULL,NULL,40449,21-04-2016
2667,NULL,NULL,Vodafone IN,21-04-2016
2668,NULL,NULL,TATA DOCOMO,21-04-2016
2669,NULL,NULL,IDEA Gujrat,21-04-2016
2670,NULL,NULL,Aircel Mumbai,21-04-2016
2671,29-03-1996,Male,airtel,21-04-2016
2672,NULL,NULL,AirTel,21-04-2016
2673,NULL,NULL,Vodafone IN,21-04-2016
2674,11-06-1990,male,AIRCEL,21-04-2016
2675,NULL,NULL,CellOne,21-04-2016
2676,NULL,NULL,Vodafone IN,21-04-2016
2677,04-07-1993,male,Reliance,21-04-2016
2678,NULL,NULL,,21-04-2016
2679,NULL,NULL,TATA DOCOMO,21-04-2016
2680,NULL,NULL,VODAFONEIN,21-04-2016
2681,NULL,NULL,Reliance,21-04-2016
2682,NULL,NULL,VODAFONEIN,21-04-2016
2683,25-05-1997,Male,Reliance,21-04-2016
2684,NULL,NULL,TATA DOCOMO,21-04-2016
2685,NULL,NULL,Vodafone IN,21-04-2016
2686,NULL,NULL,Vodafone IN,21-04-2016
2687,NULL,NULL,!DEA-H,21-04-2016
2688,NULL,NULL,AIRCEL,21-04-2016
2689,NULL,NULL,Vodafone IN,21-04-2016
2690,08/13/1993,male,AIRCEL,21-04-2016
2691,01-01-1992,male,TATA DOCOMO,21-04-2016
2692,NULL,NULL,,21-04-2016
2693,08-12-1993,male,TATA DOCOMO,21-04-2016
2694,NULL,NULL,AirTel,21-04-2016
2695,NULL,NULL,IDEA,21-04-2016
2696,06/16/1996,male,Vodafone IN,21-04-2016
2697,12-07-1995,Male,AIRCEL,21-04-2016
2698,NULL,NULL,AIRCEL,21-04-2016
2699,03/15/1994,male,Vodafone IN,21-04-2016
2700,06-10-1990,Female,40449,21-04-2016
2701,NULL,NULL,Vodafone,21-04-2016
2702,NULL,NULL,,21-04-2016
2703,NULL,NULL,IDEA,21-04-2016
2704,01-10-1996,male,AIRCEL,21-04-2016
2705,13-08-1992,Male,40473,21-04-2016
2706,NULL,NULL,Vodafone,21-04-2016
2707,02-12-1991,male,Vodafone IN,21-04-2016
2708,NULL,NULL,vodafone IN,21-04-2016
2709,NULL,NULL,Vodafone IN,22-04-2016
2710,26-05-1997,Male,Idea,22-04-2016
2711,01/31/1966,male,uninor,22-04-2016
2712,25-09-1992,Male,VODAFONE IN,22-04-2016
2713,NULL,NULL,Reliance GSM,22-04-2016
2714,NULL,NULL,Vodafone IN,22-04-2016
2715,11/14/1994,male,AirTel,22-04-2016
2716,NULL,NULL,Reliance,22-04-2016
2717,08/19/1985,male,Airtel,22-04-2016
2718,NULL,NULL,VODAFONE IN,22-04-2016
2719,NULL,NULL,,22-04-2016
2720,25-03-1998,Male,Vodafone In,22-04-2016
2721,NULL,NULL,,22-04-2016
2722,NULL,NULL,airtel,22-04-2016
2723,NULL,NULL,,22-04-2016
2724,NULL,NULL,404 28,22-04-2016
2725,NULL,NULL,404 91,22-04-2016
2726,20-06-1995,Male,airtel,22-04-2016
2727,NULL,NULL,IDEA,22-04-2016
2728,10-06-1997,Male,airtel,22-04-2016
2729,NULL,NULL,airtel,22-04-2016
2730,NULL,NULL,Reliance,22-04-2016
2731,NULL,NULL,IDEA,22-04-2016
2732,NULL,NULL,airtel,22-04-2016
2733,03/31/1997,male,IDEA,22-04-2016
2734,NULL,NULL,Airtel Maharashtra,22-04-2016
2735,NULL,NULL,Airtel Mumbai,22-04-2016
2736,NULL,NULL,CellOne,22-04-2016
2737,20-09-1999,Male,Vodafone IN,22-04-2016
2738,NULL,NULL,Reliance,22-04-2016
2739,NULL,NULL,IND airtel,22-04-2016
2740,NULL,NULL,IDEA,22-04-2016
2741,NULL,NULL,airtel,22-04-2016
2742,NULL,NULL,,22-04-2016
2743,NULL,NULL,,22-04-2016
2744,NULL,NULL,TATA DOCOMO,22-04-2016
2745,NULL,NULL,IDEA,22-04-2016
2746,NULL,NULL,IND airtel,22-04-2016
2747,NULL,NULL,TATA DOCOMO,23-04-2016
2748,07-04-1980,Male,Vodafone IN,23-04-2016
2749,01-01-1990,Male,Reliance,23-04-2016
2750,NULL,NULL,Vodafone IN,23-04-2016
2751,NULL,NULL,VODAFONE IN ,23-04-2016
2752,10/15/1995,male,airtel,23-04-2016
2753,09-03-1996,male,BSNL Mobile,23-04-2016
2754,06-03-1989,male,airtel,23-04-2016
2755,02/23/1989,male,Reliance,23-04-2016
2756,NULL,NULL,Videocon,23-04-2016
2757,06/24/1980,female,IN UNITECH,23-04-2016
2758,08-01-1988,male,Reliance,23-04-2016
2759,15-08-1997,Male,Vodafone IN,23-04-2016
2760,NULL,NULL,Vodafone IN,23-04-2016
2761,NULL,NULL,Telenor,23-04-2016
2762,NULL,NULL,TATA DOCOMO,23-04-2016
2763,17-04-1997,Male,IDEA Bihar,23-04-2016
2764,NULL,NULL,TATA DOCOMO,23-04-2016
2765,NULL,NULL,Airtel Kolkata,23-04-2016
2766,NULL,NULL,Airtel,23-04-2016
2767,20-06-1996,Male,Reliance,23-04-2016
2768,01/26/1997,male,!dea,23-04-2016
2769,NULL,NULL,Vodafone IN,23-04-2016
2770,NULL,NULL,Vodafone IN,23-04-2016
2771,02-08-1997,Male,VODAFONE IN,23-04-2016
2772,NULL,NULL,Vodafone IN,23-04-2016
2773,10-05-1986,male,Vodafone IN,23-04-2016
2774,NULL,NULL,T24,23-04-2016
2775,NULL,NULL,IDEA,23-04-2016
2776,11/19/1990,female,Vodafone IN,23-04-2016
2777,NULL,NULL,airtel,23-04-2016
2778,23-10-1998,Male,Airtel W.B. & A&N,23-04-2016
2779,NULL,NULL,airtel,23-04-2016
2780,01-12-1987,Male,Vodafone IN,23-04-2016
2781,24-06-1996,Male,airtel,23-04-2016
2782,01/26/1997,male,TELENOR,23-04-2016
2783,NULL,NULL,TATA DOCOMO,23-04-2016
2784,03/13/1987,male,!DEA-H,23-04-2016
2785,11-01-1996,male,,23-04-2016
2786,NULL,NULL,IDEA,23-04-2016
2787,07-01-1993,male,airtel,23-04-2016
2788,NULL,NULL,IDEA,23-04-2016
2789,NULL,NULL,Aircel,23-04-2016
2790,NULL,NULL,TATA DOCOMO,24-04-2016
2791,03/25/1990,male,IND airtel,24-04-2016
2792,NULL,NULL,airtel,24-04-2016
2793,NULL,NULL,AIRCEL,24-04-2016
2794,NULL,NULL,Aircel,24-04-2016
2795,NULL,NULL,,24-04-2016
2796,NULL,NULL,Reliance,24-04-2016
2797,01-01-1982,Male,TATA DOCOMO,24-04-2016
2798,NULL,NULL,airtel,24-04-2016
2799,NULL,NULL,Vodafone IN,24-04-2016
2800,05/23/1985,male,Airtel,24-04-2016
2801,21-07-1993,Male,TATA DOCOMO,24-04-2016
2802,NULL,NULL,CellOne,24-04-2016
2803,24-04-2001,Male,!DEA-H,24-04-2016
2804,NULL,NULL,BSNL MOBILE,24-04-2016
2805,09/30/1997,male,!dea,24-04-2016
2806,NULL,NULL,airtel,24-04-2016
2807,NULL,NULL,VODAFONE IN,24-04-2016
2808,NULL,NULL,BSNL MOBILE,24-04-2016
2809,NULL,NULL,,24-04-2016
2810,NULL,NULL,Airtel,24-04-2016
2811,18-01-1966,Male,,24-04-2016
2812,NULL,NULL,Idea,24-04-2016
2813,NULL,NULL,IDEA,24-04-2016
2814,NULL,NULL,,24-04-2016
2815,24-04-1995,Male,!dea,24-04-2016
2816,NULL,NULL,TATA DOCOMO,24-04-2016
2817,06-09-2016,Male,Airtel,24-04-2016
2818,NULL,NULL,airtel,24-04-2016
2819,NULL,NULL,airtel,24-04-2016
2820,NULL,NULL,Vodafone,24-04-2016
2821,NULL,NULL,Aircel,24-04-2016
2822,NULL,NULL,airtel,24-04-2016
2823,NULL,NULL,IDEA,24-04-2016
2824,NULL,NULL,!dea,24-04-2016
2825,NULL,NULL,Airtel,24-04-2016
2826,10/16/1981,male,airtel,24-04-2016
2827,NULL,NULL,Vodafone IN,24-04-2016
2828,NULL,NULL,Vodafone IN,24-04-2016
2829,NULL,NULL,airtel,25-04-2016
2830,NULL,NULL,,25-04-2016
2831,NULL,NULL,TATA DOCOMO,25-04-2016
2832,NULL,NULL,airtel,25-04-2016
2833,06/20/1996,male,Vodafone IN,25-04-2016
2834,NULL,NULL,Aircel,25-04-2016
2835,NULL,NULL,AirTel,25-04-2016
2836,NULL,NULL,Vodafone IN,25-04-2016
2837,NULL,NULL,airtel,25-04-2016
2838,10-10-1994,male,airtel,25-04-2016
2839,06-11-1995,male,airtel,25-04-2016
2840,20-03-1993,Male,Vodafone IN,25-04-2016
2841,NULL,NULL,TELENOR@,25-04-2016
2842,NULL,NULL,null,25-04-2016
2843,NULL,NULL,AIRCEL,25-04-2016
2844,10-12-1990,Male,airtel,25-04-2016
2845,01/25/1995,female,IND AirTel,25-04-2016
2846,NULL,NULL,Telenor,25-04-2016
2847,NULL,NULL,DEFACE,25-04-2016
2848,NULL,NULL,airtel,25-04-2016
2849,NULL,NULL,Aircel,25-04-2016
2850,01/26/2002,male,airtel,25-04-2016
2851,04-03-1986,male,BSNL Mobile,25-04-2016
2852,NULL,NULL,Vodafone IN,25-04-2016
2853,NULL,NULL,IDEA,25-04-2016
2854,NULL,NULL,IDEA,25-04-2016
2855,NULL,NULL,Vodafone IN,25-04-2016
2856,NULL,NULL,IND airtel,25-04-2016
2857,11-08-1995,male,airtel,25-04-2016
2858,19-03-1992,Male,T24,25-04-2016
2859,NULL,NULL,,25-04-2016
2860,26-01-1995,Male,IDEA,25-04-2016
2861,09/30/1991,male,Vodafone IN,26-04-2016
2862,03/27/1985,male,airtel,26-04-2016
2863,0000/10/07,Male,Aircel,26-04-2016
2864,03/31/1989,male,TATA DOCOMO,26-04-2016
2865,05/13/1996,male,40491,26-04-2016
2866,21-12-1982,Male,RELIANCE,26-04-2016
2867,NULL,NULL,Vodafone IN,26-04-2016
2868,NULL,NULL,AT&T,26-04-2016
2869,08-08-1965,male,airtel,26-04-2016
2870,NULL,NULL,TATA DOCOMO,26-04-2016
2871,NULL,NULL,Reliance,26-04-2016
2872,NULL,NULL,Airtel,26-04-2016
2873,15-09-1995,Male,AIRCEL,26-04-2016
2874,NULL,NULL,IDEA,26-04-2016
2875,NULL,NULL,Chameleon,26-04-2016
2876,NULL,NULL,!dea,26-04-2016
2877,0000/11/18,Male,BSNL MOBILE,26-04-2016
2878,29-12-1995,Male,Vodafone Mumbai,26-04-2016
2879,08-03-1993,male,Reliance,26-04-2016
2880,NULL,NULL,IND airtel,26-04-2016
2881,NULL,NULL,Vodafone IN,26-04-2016
2882,11-10-1994,Male,40473,26-04-2016
2883,NULL,NULL,,26-04-2016
2884,NULL,NULL,,26-04-2016
2885,02-12-1994,Male,TATA DOCOMO,26-04-2016
2886,10-11-1988,Male,IDEA,26-04-2016
2887,04-04-1990,male,Aircel,26-04-2016
2888,05/26/1978,female,,26-04-2016
2889,NULL,NULL,BSNL Mobile,26-04-2016
2890,NULL,NULL,Reliance,26-04-2016
2891,02-10-1984,Male,IND airtel,26-04-2016
2892,NULL,NULL,IDEA MP,26-04-2016
2893,09-02-1995,female,IDEA,26-04-2016
2894,26-04-2016,Female,Vodafone IN,26-04-2016
2895,26-04-1994,Male,Idea,26-04-2016
2896,NULL,NULL,VODAFONE IN,26-04-2016
2897,26-04-2016,Male,CellOne,26-04-2016
2898,NULL,NULL,Vodafone IN,26-04-2016
2899,NULL,NULL,VODAFONE IN,26-04-2016
2900,NULL,NULL,Vodafone IN,26-04-2016
2901,08-01-1996,male,Idea,26-04-2016
2902,10-07-1987,Male,Idea,27-04-2016
2903,06/16/1994,male,CellOne,27-04-2016
2904,10-03-1995,male,Reliance,27-04-2016
2905,NULL,NULL,Reliance,27-04-2016
2906,NULL,NULL,!dea,27-04-2016
2907,NULL,NULL,Airtel,27-04-2016
2908,NULL,NULL,IND airtel,27-04-2016
2909,NULL,NULL,Airtel,27-04-2016
2910,NULL,NULL,TATA DOCOMO,27-04-2016
2911,NULL,NULL,Vodafone IN,27-04-2016
2912,19-09-1988,Male,IDEA,27-04-2016
2913,NULL,NULL,!dea,27-04-2016
2914,NULL,NULL,Vodafone,27-04-2016
2915,NULL,NULL,BSNL,27-04-2016
2916,NULL,NULL,CellOne,27-04-2016
2917,27-04-1998,Male,Vodafone IN,27-04-2016
2918,16-11-1993,Male,Vodafone IN,27-04-2016
2919,NULL,NULL,Vodafone IN,27-04-2016
2920,04-11-1996,male,Reliance,27-04-2016
2921,27-04-1995,Male,UNINOR,27-04-2016
2922,03-09-1994,male,TATA DOCOMO,27-04-2016
2923,NULL,NULL,TATA DOCOMO,27-04-2016
2924,NULL,NULL,Vodafone IN,27-04-2016
2925,27-04-2016,Male,Cellone M.P.,27-04-2016
2926,NULL,NULL,Vodafone Chennai,27-04-2016
2927,NULL,NULL,IND airtel,27-04-2016
2928,30-06-1998,Male,CellOne,27-04-2016
2929,NULL,NULL,!dea,27-04-2016
2930,NULL,NULL,Vodafone IN,27-04-2016
2931,NULL,NULL,Vodafone IN,27-04-2016
2932,NULL,NULL,Vodafone Chennai,27-04-2016
2933,NULL,NULL,TATA DOCOMO,27-04-2016
2934,NULL,NULL,airtel,27-04-2016
2935,09/13/1980,male,airtel,27-04-2016
2936,27-04-1993,Male,TATA DOCOMO,27-04-2016
2937,NULL,NULL,Reliance,27-04-2016
2938,NULL,NULL,Dolphin,28-04-2016
2939,NULL,NULL,AIRCEL,28-04-2016
2940,04-09-1996,Male,Vodafone IN,28-04-2016
2941,28-04-1996,Male,AIRCEL,28-04-2016
2942,NULL,NULL,TATA DOCOMO,28-04-2016
2943,NULL,NULL,Vodafone IN,28-04-2016
2944,NULL,NULL,airtel,28-04-2016
2945,11-05-1976,male,TATA DOCOMO,28-04-2016
2946,01-06-1994,Male,AIRCEL,28-04-2016
2947, ,Male,Vodafone IN,28-04-2016
2948,11/26/1995,male,Reliance,28-04-2016
2949,28-04-2008,Male,!dea,28-04-2016
2950,NULL,NULL,TATA DOCOMO,28-04-2016
2951,02-05-1992,male,airtel,28-04-2016
2952,NULL,NULL,IND AirTel,28-04-2016
2953,02-04-1988,male,VODAFONE IN,28-04-2016
2954,05-04-1990,male,airtel,28-04-2016
2955,10/16/1998,male,TATA DOCOMO,28-04-2016
2956,NULL,NULL,Reliance,28-04-2016
2957,08/31/1993,male,Airtel,28-04-2016
2958,06/18/1995,male,airtel,28-04-2016
2959,11-05-1984,Male,!dea,28-04-2016
2960,NULL,NULL,VODAFONE IN,28-04-2016
2961,16-04-1997,Male,IDEA,28-04-2016
2962,NULL,NULL,Vodafone IN,28-04-2016
2963,10/29/1994,male,,28-04-2016
2964,09-10-1991,male,telenor,28-04-2016
2965,NULL,NULL,,28-04-2016
2966,NULL,NULL,TATA DOCOMO,28-04-2016
2967,NULL,NULL,TATA DOCOMO,28-04-2016
2968,NULL,NULL,BSNL Mobile,28-04-2016
2969,NULL,NULL,airtel,28-04-2016
2970,NULL,NULL,Airtel,29-04-2016
2971,NULL,NULL,tata,29-04-2016
2972,06-04-1985,male,AIRCEL,29-04-2016
